umur,status_pekerjaan,status_pernikahan
39,buruh,menikah
39,pekerja informal,belum menikah
74,buruh,janda
51,pegawai tetap,duda
41,pekerja informal,janda
42,pengangguran,janda
77,pekerja informal,duda
33,pekerja informal,duda
36,pegawai tetap,cerai
59,karyawan tetap,cerai
43,pegawai tetap,belum menikah
50,pns,menikah
29,buruh,cerai
69,pegawai tetap,duda
45,pns,menikah
73,buruh,cerai
33,pengangguran,janda
31,pekerja informal,cerai
35,wirausaha,menikah
35,pengangguran,cerai
25,pns,janda
74,wirausaha,menikah
45,pns,duda
38,wirausaha,menikah
74,buruh,belum menikah
32,pekerja informal,duda
20,karyawan tetap,duda
39,pns,janda
26,pns,cerai
36,karyawan tetap,cerai
65,pns,belum menikah
25,pekerja informal,cerai
34,pekerja informal,duda
49,buruh,belum menikah
73,pekerja informal,menikah
41,pekerja informal,menikah
59,karyawan tetap,duda
67,buruh,menikah
45,pegawai tetap,janda
26,wirausaha,duda
70,pekerja informal,duda
27,karyawan tetap,menikah
70,wirausaha,duda
21,wirausaha,duda
43,pengangguran,janda
39,wirausaha,belum menikah
62,pekerja informal,janda
59,pns,belum menikah
70,wirausaha,belum menikah
55,karyawan tetap,janda
73,pns,menikah
20,pegawai tetap,menikah
41,pegawai tetap,janda
77,pegawai tetap,menikah
36,buruh,belum menikah
22,karyawan tetap,menikah
29,karyawan tetap,cerai
22,pekerja informal,menikah
47,wirausaha,belum menikah
23,pengangguran,menikah
33,pns,cerai
70,pegawai tetap,janda
45,pengangguran,janda
53,wirausaha,belum menikah
23,pegawai tetap,duda
67,pengangguran,belum menikah
53,pekerja informal,janda
70,pengangguran,duda
70,pns,janda
27,karyawan tetap,belum menikah
43,pekerja informal,cerai
67,pekerja informal,cerai
68,pengangguran,belum menikah
23,pegawai tetap,menikah
68,pekerja informal,menikah
78,pns,menikah
50,pengangguran,cerai
62,buruh,menikah
59,pengangguran,menikah
52,wirausaha,cerai
77,wirausaha,janda
42,buruh,janda
62,pekerja informal,janda
72,karyawan tetap,belum menikah
60,wirausaha,menikah
26,pengangguran,janda
22,buruh,belum menikah
66,buruh,menikah
75,karyawan tetap,belum menikah
48,pns,menikah
71,wirausaha,belum menikah
53,pns,belum menikah
47,pegawai tetap,duda
78,wirausaha,menikah
49,pns,duda
57,pns,cerai
55,pegawai tetap,duda
66,pekerja informal,janda
64,pekerja informal,belum menikah
67,pekerja informal,belum menikah
41,wirausaha,janda
73,buruh,janda
30,karyawan tetap,cerai
30,pekerja informal,duda
55,pns,janda
68,wirausaha,janda
70,karyawan tetap,menikah
69,pengangguran,cerai
41,pekerja informal,belum menikah
22,pegawai tetap,duda
21,pegawai tetap,cerai
37,pegawai tetap,belum menikah
67,wirausaha,menikah
37,pns,duda
71,pekerja informal,duda
32,pekerja informal,cerai
78,karyawan tetap,janda
22,pns,duda
55,wirausaha,menikah
29,buruh,cerai
18,buruh,belum menikah
24,karyawan tetap,menikah
18,pns,duda
39,buruh,cerai
54,buruh,menikah
56,karyawan tetap,cerai
41,pegawai tetap,duda
76,wirausaha,belum menikah
73,pns,belum menikah
28,pns,cerai
71,pengangguran,menikah
75,wirausaha,duda
35,pengangguran,duda
35,wirausaha,menikah
55,karyawan tetap,duda
37,buruh,cerai
44,pengangguran,cerai
55,pns,belum menikah
50,wirausaha,menikah
18,pekerja informal,belum menikah
45,pengangguran,belum menikah
22,pengangguran,janda
33,buruh,cerai
77,pekerja informal,janda
35,pekerja informal,duda
50,pns,belum menikah
20,buruh,cerai
47,buruh,cerai
53,buruh,belum menikah
67,pns,menikah
56,pegawai tetap,duda
37,pns,janda
36,pekerja informal,menikah
70,wirausaha,duda
23,buruh,duda
48,pekerja informal,janda
69,pegawai tetap,belum menikah
49,wirausaha,cerai
76,buruh,janda
41,pekerja informal,cerai
50,pekerja informal,janda
40,buruh,duda
52,wirausaha,belum menikah
58,karyawan tetap,menikah
76,pengangguran,belum menikah
42,pegawai tetap,belum menikah
57,karyawan tetap,belum menikah
77,pekerja informal,menikah
73,pengangguran,cerai
57,wirausaha,duda
29,pekerja informal,menikah
78,pegawai tetap,belum menikah
26,pekerja informal,cerai
76,wirausaha,cerai
54,pns,janda
18,pns,janda
68,pegawai tetap,menikah
33,pns,janda
63,pegawai tetap,belum menikah
26,wirausaha,menikah
60,karyawan tetap,janda
75,pekerja informal,janda
35,pengangguran,janda
29,pns,duda
62,pengangguran,janda
55,pekerja informal,duda
75,pengangguran,janda
72,pekerja informal,duda
24,pekerja informal,janda
79,buruh,cerai
38,pns,janda
65,pekerja informal,duda
18,pegawai tetap,janda
67,pekerja informal,janda
78,pns,janda
24,wirausaha,cerai
30,buruh,cerai
34,wirausaha,janda
49,wirausaha,cerai
48,wirausaha,janda
29,pekerja informal,belum menikah
46,buruh,duda
76,buruh,janda
78,karyawan tetap,menikah
43,karyawan tetap,duda
44,buruh,menikah
79,pegawai tetap,cerai
20,pns,duda
67,pegawai tetap,belum menikah
48,karyawan tetap,belum menikah
57,buruh,belum menikah
78,wirausaha,belum menikah
43,pns,belum menikah
56,buruh,cerai
52,pekerja informal,janda
61,pekerja informal,duda
44,pekerja informal,menikah
53,wirausaha,cerai
35,pengangguran,belum menikah
75,pns,cerai
67,pns,cerai
72,pengangguran,janda
55,karyawan tetap,menikah
33,pegawai tetap,duda
41,wirausaha,janda
24,pekerja informal,duda
24,pekerja informal,janda
46,pekerja informal,cerai
72,pns,janda
66,buruh,janda
60,karyawan tetap,menikah
31,pns,belum menikah
46,pegawai tetap,janda
42,buruh,menikah
67,pengangguran,janda
40,wirausaha,belum menikah
24,wirausaha,belum menikah
46,pekerja informal,janda
32,pengangguran,janda
20,wirausaha,cerai
76,karyawan tetap,cerai
40,pns,duda
20,karyawan tetap,cerai
66,buruh,janda
19,pegawai tetap,belum menikah
34,pengangguran,janda
43,karyawan tetap,belum menikah
62,wirausaha,menikah
24,wirausaha,duda
68,pekerja informal,belum menikah
22,buruh,duda
43,pns,menikah
21,karyawan tetap,duda
41,pns,janda
23,pekerja informal,cerai
34,pns,belum menikah
33,pengangguran,belum menikah
35,wirausaha,cerai
65,karyawan tetap,cerai
45,pns,janda
24,pns,belum menikah
31,pekerja informal,belum menikah
46,buruh,duda
34,buruh,cerai
35,pekerja informal,menikah
66,buruh,menikah
46,pns,cerai
71,pekerja informal,duda
40,pekerja informal,duda
66,wirausaha,menikah
27,pns,cerai
59,pekerja informal,janda
60,pegawai tetap,belum menikah
41,pengangguran,janda
41,pegawai tetap,menikah
27,wirausaha,duda
55,wirausaha,cerai
67,pekerja informal,belum menikah
53,buruh,belum menikah
45,karyawan tetap,belum menikah
24,pekerja informal,menikah
78,pegawai tetap,janda
25,pns,belum menikah
23,pengangguran,menikah
29,karyawan tetap,cerai
62,pekerja informal,cerai
19,wirausaha,cerai
23,pengangguran,cerai
37,karyawan tetap,janda
57,buruh,cerai
78,wirausaha,menikah
48,pengangguran,duda
46,pekerja informal,menikah
64,wirausaha,menikah
19,pegawai tetap,belum menikah
62,pns,menikah
44,pekerja informal,cerai
74,wirausaha,menikah
42,pekerja informal,janda
41,pegawai tetap,belum menikah
42,pengangguran,cerai
35,pekerja informal,cerai
73,pns,belum menikah
77,pns,belum menikah
44,karyawan tetap,janda
73,karyawan tetap,cerai
53,pekerja informal,belum menikah
52,wirausaha,janda
79,pegawai tetap,menikah
68,karyawan tetap,janda
56,pengangguran,menikah
62,wirausaha,menikah
35,pns,menikah
44,pns,janda
77,pekerja informal,janda
45,wirausaha,cerai
34,pegawai tetap,belum menikah
62,pns,cerai
24,pns,cerai
53,pns,belum menikah
29,wirausaha,duda
64,wirausaha,belum menikah
54,pengangguran,duda
44,pns,menikah
34,karyawan tetap,menikah
48,pekerja informal,menikah
65,pekerja informal,belum menikah
74,pengangguran,menikah
19,pns,menikah
39,pegawai tetap,cerai
38,pengangguran,duda
45,karyawan tetap,duda
71,pekerja informal,cerai
62,karyawan tetap,duda
50,wirausaha,menikah
32,pns,janda
61,pengangguran,belum menikah
56,wirausaha,menikah
47,pegawai tetap,cerai
55,pegawai tetap,cerai
73,pegawai tetap,cerai
76,karyawan tetap,cerai
61,pengangguran,menikah
68,pns,cerai
62,karyawan tetap,duda
77,wirausaha,cerai
57,pekerja informal,janda
36,wirausaha,janda
44,pegawai tetap,janda
70,wirausaha,janda
57,pegawai tetap,menikah
45,pekerja informal,belum menikah
21,buruh,janda
26,pengangguran,cerai
44,pengangguran,cerai
36,buruh,menikah
30,pengangguran,duda
33,karyawan tetap,menikah
41,pengangguran,belum menikah
39,karyawan tetap,menikah
74,karyawan tetap,janda
43,pns,belum menikah
44,wirausaha,duda
50,pekerja informal,menikah
69,karyawan tetap,janda
20,pegawai tetap,cerai
59,wirausaha,janda
40,pekerja informal,menikah
64,pegawai tetap,janda
78,karyawan tetap,menikah
69,pegawai tetap,belum menikah
77,pns,janda
31,karyawan tetap,belum menikah
41,pns,duda
79,pegawai tetap,duda
66,pengangguran,janda
39,pengangguran,belum menikah
64,pekerja informal,belum menikah
60,wirausaha,duda
77,karyawan tetap,cerai
70,pns,menikah
48,karyawan tetap,duda
41,pegawai tetap,menikah
73,karyawan tetap,cerai
34,pekerja informal,belum menikah
24,buruh,belum menikah
39,pns,cerai
40,buruh,menikah
74,karyawan tetap,janda
42,pegawai tetap,menikah
56,pns,janda
72,pekerja informal,belum menikah
72,pns,belum menikah
72,karyawan tetap,duda
25,pns,janda
44,buruh,janda
74,buruh,cerai
36,pegawai tetap,janda
73,wirausaha,belum menikah
61,karyawan tetap,belum menikah
45,pegawai tetap,belum menikah
71,pengangguran,janda
39,buruh,janda
24,pengangguran,belum menikah
32,pengangguran,menikah
19,pekerja informal,janda
38,wirausaha,cerai
48,buruh,janda
29,buruh,menikah
54,pns,belum menikah
32,pegawai tetap,cerai
71,pengangguran,janda
22,pekerja informal,menikah
49,wirausaha,belum menikah
75,pengangguran,belum menikah
62,pengangguran,cerai
58,pegawai tetap,belum menikah
67,wirausaha,duda
25,pengangguran,janda
64,pekerja informal,duda
39,buruh,duda
57,wirausaha,belum menikah
24,buruh,cerai
42,buruh,belum menikah
45,pekerja informal,janda
73,pengangguran,janda
67,pegawai tetap,cerai
43,pekerja informal,cerai
46,karyawan tetap,janda
73,pegawai tetap,belum menikah
38,wirausaha,cerai
45,wirausaha,duda
38,wirausaha,belum menikah
78,pekerja informal,duda
41,pns,belum menikah
77,wirausaha,belum menikah
19,buruh,cerai
28,pegawai tetap,belum menikah
49,pekerja informal,janda
73,pegawai tetap,menikah
44,buruh,cerai
74,wirausaha,cerai
64,pegawai tetap,cerai
58,wirausaha,cerai
52,karyawan tetap,cerai
71,pegawai tetap,janda
46,pengangguran,menikah
64,pegawai tetap,janda
24,buruh,belum menikah
59,wirausaha,cerai
63,pegawai tetap,duda
49,karyawan tetap,belum menikah
39,karyawan tetap,menikah
47,buruh,cerai
25,wirausaha,duda
35,pekerja informal,janda
41,pengangguran,menikah
79,karyawan tetap,belum menikah
38,pns,menikah
19,pns,duda
72,pekerja informal,janda
46,wirausaha,duda
47,buruh,cerai
36,pns,duda
25,wirausaha,belum menikah
26,pekerja informal,duda
39,wirausaha,duda
54,pengangguran,duda
70,pegawai tetap,duda
61,wirausaha,janda
64,pns,duda
68,pns,duda
79,pekerja informal,duda
69,buruh,belum menikah
41,buruh,cerai
33,karyawan tetap,cerai
43,pekerja informal,cerai
58,karyawan tetap,belum menikah
48,wirausaha,janda
39,karyawan tetap,belum menikah
27,pengangguran,menikah
24,wirausaha,cerai
19,buruh,duda
59,karyawan tetap,belum menikah
68,pekerja informal,menikah
46,buruh,menikah
33,pekerja informal,belum menikah
29,pengangguran,menikah
74,pengangguran,janda
29,pegawai tetap,duda
25,pns,duda
32,pns,belum menikah
49,buruh,cerai
59,pegawai tetap,janda
50,pns,duda
56,karyawan tetap,menikah
29,pegawai tetap,janda
22,pekerja informal,belum menikah
64,pns,belum menikah
78,pekerja informal,janda
70,pegawai tetap,cerai
35,karyawan tetap,janda
60,pns,menikah
54,pns,cerai
36,pengangguran,duda
28,pengangguran,cerai
48,pekerja informal,menikah
34,pekerja informal,cerai
19,pns,belum menikah
54,pegawai tetap,duda
64,pekerja informal,duda
40,pengangguran,menikah
50,pengangguran,janda
33,karyawan tetap,belum menikah
47,buruh,janda
72,pegawai tetap,cerai
71,pengangguran,janda
76,pekerja informal,duda
69,buruh,duda
61,wirausaha,belum menikah
67,buruh,cerai
45,pekerja informal,menikah
57,karyawan tetap,duda
59,karyawan tetap,cerai
37,buruh,belum menikah
72,wirausaha,cerai
56,buruh,menikah
53,karyawan tetap,janda
40,buruh,janda
48,wirausaha,duda
25,buruh,janda
48,pegawai tetap,belum menikah
78,wirausaha,menikah
63,pegawai tetap,duda
32,pegawai tetap,belum menikah
30,karyawan tetap,belum menikah
27,pekerja informal,belum menikah
69,pns,janda
41,karyawan tetap,janda
53,pengangguran,menikah
20,wirausaha,janda
78,karyawan tetap,janda
42,pengangguran,janda
58,karyawan tetap,duda
37,wirausaha,duda
25,wirausaha,janda
51,wirausaha,cerai
27,wirausaha,menikah
44,wirausaha,menikah
21,karyawan tetap,duda
44,karyawan tetap,cerai
35,wirausaha,duda
29,wirausaha,menikah
35,pegawai tetap,janda
77,pengangguran,duda
27,pekerja informal,duda
32,wirausaha,belum menikah
32,buruh,menikah
42,pegawai tetap,menikah
33,karyawan tetap,menikah
64,pekerja informal,duda
36,pns,menikah
66,buruh,cerai
30,wirausaha,belum menikah
61,pekerja informal,janda
24,pengangguran,cerai
32,buruh,duda
38,karyawan tetap,menikah
57,buruh,menikah
61,pns,belum menikah
73,wirausaha,duda
66,pegawai tetap,cerai
51,wirausaha,menikah
32,pekerja informal,belum menikah
41,pengangguran,belum menikah
76,pekerja informal,cerai
29,karyawan tetap,cerai
72,pns,menikah
24,wirausaha,belum menikah
38,pns,janda
60,wirausaha,menikah
76,pegawai tetap,duda
71,wirausaha,belum menikah
41,buruh,cerai
76,karyawan tetap,duda
22,pns,cerai
43,pegawai tetap,belum menikah
40,pengangguran,janda
71,wirausaha,menikah
25,pns,duda
53,wirausaha,menikah
36,buruh,belum menikah
73,pengangguran,janda
42,pekerja informal,belum menikah
39,wirausaha,cerai
50,pengangguran,duda
44,pegawai tetap,janda
27,karyawan tetap,cerai
40,wirausaha,cerai
55,pns,menikah
65,karyawan tetap,duda
70,pegawai tetap,cerai
64,pengangguran,janda
20,pengangguran,menikah
38,pegawai tetap,belum menikah
22,pegawai tetap,cerai
46,pekerja informal,janda
62,buruh,duda
61,pegawai tetap,duda
34,wirausaha,duda
46,wirausaha,cerai
23,wirausaha,belum menikah
30,wirausaha,janda
77,pengangguran,menikah
56,buruh,janda
55,buruh,belum menikah
78,pegawai tetap,janda
72,pegawai tetap,belum menikah
37,pengangguran,belum menikah
32,buruh,janda
71,pegawai tetap,cerai
20,pengangguran,menikah
77,buruh,cerai
71,pengangguran,cerai
61,karyawan tetap,belum menikah
66,pns,janda
25,buruh,belum menikah
68,pengangguran,cerai
44,pekerja informal,cerai
41,buruh,duda
49,pengangguran,cerai
29,wirausaha,cerai
72,pengangguran,janda
49,buruh,cerai
57,pengangguran,duda
65,wirausaha,cerai
39,pengangguran,belum menikah
44,pns,menikah
79,pegawai tetap,janda
52,pns,belum menikah
52,pns,belum menikah
45,wirausaha,janda
52,wirausaha,duda
75,karyawan tetap,belum menikah
38,karyawan tetap,menikah
60,pns,belum menikah
76,pekerja informal,janda
66,wirausaha,janda
24,pns,belum menikah
52,wirausaha,duda
59,pekerja informal,cerai
39,pengangguran,duda
24,pengangguran,janda
57,wirausaha,belum menikah
74,wirausaha,belum menikah
51,pegawai tetap,belum menikah
27,wirausaha,janda
23,buruh,menikah
59,wirausaha,menikah
19,wirausaha,janda
34,pegawai tetap,duda
32,pns,janda
21,buruh,janda
32,pegawai tetap,duda
77,pekerja informal,belum menikah
71,karyawan tetap,duda
60,buruh,cerai
69,pns,cerai
25,pekerja informal,cerai
34,wirausaha,janda
44,pns,duda
54,pegawai tetap,cerai
49,pengangguran,belum menikah
25,pns,duda
35,wirausaha,cerai
28,wirausaha,janda
26,pengangguran,belum menikah
34,pns,belum menikah
63,pegawai tetap,cerai
48,buruh,menikah
48,pegawai tetap,menikah
61,buruh,cerai
28,wirausaha,janda
67,buruh,janda
18,pegawai tetap,duda
48,pegawai tetap,menikah
60,pns,cerai
37,buruh,belum menikah
34,buruh,janda
60,pengangguran,duda
56,karyawan tetap,cerai
22,pegawai tetap,menikah
48,pekerja informal,cerai
25,pns,menikah
39,pekerja informal,belum menikah
45,buruh,belum menikah
55,pengangguran,cerai
46,karyawan tetap,menikah
25,buruh,belum menikah
62,buruh,belum menikah
25,pengangguran,cerai
68,pegawai tetap,cerai
75,buruh,cerai
71,karyawan tetap,belum menikah
79,pns,duda
47,pekerja informal,janda
19,buruh,duda
37,wirausaha,janda
58,pns,belum menikah
65,pegawai tetap,cerai
60,pengangguran,cerai
39,pns,menikah
70,pekerja informal,cerai
39,pns,duda
56,pengangguran,menikah
65,pengangguran,menikah
69,pengangguran,janda
49,pegawai tetap,cerai
55,pegawai tetap,cerai
56,pekerja informal,belum menikah
27,karyawan tetap,janda
64,buruh,cerai
65,pegawai tetap,janda
30,buruh,duda
41,pns,menikah
38,pegawai tetap,janda
44,pegawai tetap,duda
32,buruh,janda
26,pengangguran,cerai
37,wirausaha,menikah
26,pegawai tetap,menikah
51,pengangguran,duda
67,pengangguran,cerai
76,wirausaha,belum menikah
31,karyawan tetap,menikah
51,pekerja informal,duda
58,wirausaha,menikah
39,buruh,janda
20,pegawai tetap,belum menikah
30,pekerja informal,duda
41,pegawai tetap,menikah
63,pns,belum menikah
77,karyawan tetap,janda
77,karyawan tetap,cerai
68,karyawan tetap,menikah
35,karyawan tetap,menikah
36,buruh,janda
73,karyawan tetap,duda
36,karyawan tetap,menikah
53,buruh,duda
67,pns,janda
61,pengangguran,janda
50,wirausaha,janda
41,wirausaha,janda
57,pengangguran,cerai
73,wirausaha,janda
58,pns,janda
28,wirausaha,janda
39,pegawai tetap,cerai
19,pegawai tetap,duda
68,pegawai tetap,cerai
45,karyawan tetap,cerai
34,pegawai tetap,cerai
45,pekerja informal,janda
67,pns,duda
47,wirausaha,janda
77,pegawai tetap,menikah
79,buruh,belum menikah
57,pekerja informal,cerai
38,karyawan tetap,menikah
42,buruh,cerai
45,buruh,janda
66,pekerja informal,duda
54,pekerja informal,belum menikah
30,karyawan tetap,menikah
30,buruh,menikah
66,buruh,menikah
20,buruh,menikah
41,pekerja informal,janda
54,buruh,menikah
60,pns,duda
63,pekerja informal,cerai
79,karyawan tetap,duda
32,pegawai tetap,menikah
35,wirausaha,duda
41,buruh,duda
24,pegawai tetap,janda
43,pengangguran,cerai
35,buruh,belum menikah
41,buruh,cerai
73,pegawai tetap,cerai
29,buruh,janda
72,karyawan tetap,cerai
66,buruh,cerai
76,buruh,cerai
77,pekerja informal,duda
53,pengangguran,duda
63,pengangguran,belum menikah
56,wirausaha,belum menikah
67,buruh,belum menikah
59,pekerja informal,duda
20,pengangguran,duda
35,pekerja informal,menikah
52,pns,belum menikah
51,pns,duda
49,buruh,duda
30,karyawan tetap,belum menikah
59,buruh,belum menikah
57,wirausaha,belum menikah
27,pengangguran,cerai
78,pegawai tetap,janda
24,pns,menikah
58,karyawan tetap,belum menikah
68,buruh,menikah
77,wirausaha,janda
23,karyawan tetap,duda
29,pns,janda
49,pns,cerai
21,buruh,belum menikah
35,pns,belum menikah
36,pns,cerai
32,buruh,janda
68,pns,duda
27,karyawan tetap,duda
75,pns,janda
72,buruh,cerai
75,pegawai tetap,janda
24,pengangguran,duda
77,pengangguran,janda
65,buruh,duda
45,pengangguran,cerai
29,karyawan tetap,cerai
19,wirausaha,menikah
32,buruh,cerai
18,wirausaha,cerai
37,pekerja informal,menikah
54,pns,belum menikah
51,karyawan tetap,belum menikah
58,wirausaha,menikah
25,pengangguran,belum menikah
51,karyawan tetap,belum menikah
40,pns,duda
49,buruh,duda
54,pekerja informal,menikah
25,wirausaha,belum menikah
27,wirausaha,belum menikah
58,pns,cerai
71,buruh,janda
74,pns,duda
73,pns,menikah
69,pns,menikah
55,pegawai tetap,belum menikah
28,pengangguran,janda
63,wirausaha,cerai
62,pekerja informal,cerai
27,wirausaha,cerai
55,pengangguran,belum menikah
69,buruh,cerai
31,pekerja informal,cerai
19,pekerja informal,cerai
53,buruh,duda
23,pengangguran,duda
21,pengangguran,cerai
32,pegawai tetap,janda
55,pns,cerai
64,karyawan tetap,duda
41,pns,cerai
47,pns,janda
77,pengangguran,janda
46,buruh,janda
70,pns,menikah
71,pns,duda
48,pns,menikah
68,pengangguran,duda
63,pns,janda
64,pns,belum menikah
78,karyawan tetap,duda
