penghasilan,jumlah_tanggungan,kondisi_rumah,status_pekerjaan,pendidikan,lama_tinggal_tahun,layak_subsidi
4389050,1,tidak layak,petani,SD,12,0
1061476,2,tidak layak,karyawan,SMP,17,0
1791743,4,tidak layak,tidak bekerja,SMA,4,1
1484410,3,tidak layak,petani,SMA,22,1
3866879,4,tidak layak,petani,SMA,12,0
2170365,4,layak,PNS,SD,6,0
1755678,5,sederhana,petani,SMP,16,1
2089385,5,tidak layak,PNS,SD,11,0
1116492,5,tidak layak,buruh harian,SMA,17,1
1038102,1,layak,karyawan,SMA,26,0
1116492,5,tidak layak,buruh harian,SMA,17,1
4198649,4,sederhana,petani,SMP,24,0
1873093,1,layak,PNS,SMP,24,0
1924044,2,sederhana,tidak bekerja,SMP,5,1
1461243,3,tidak layak,petani,SD,20,1
1923875,3,sederhana,petani,SMA,23,1
1654811,3,sederhana,petani,SMP,2,1
2192324,4,sederhana,buruh harian,SMP,10,0
2405568,5,sederhana,buruh harian,SMP,6,0
3245846,1,tidak layak,buruh harian,SMA,12,0
1461243,3,tidak layak,petani,SD,20,1
1317537,3,sederhana,petani,SD,6,1
4766484,3,sederhana,petani,SMA,3,0
1124123,5,tidak layak,petani,SMP,15,1
3956566,1,tidak layak,wirausaha,SMP,16,0
1953277,5,tidak layak,buruh harian,Diploma,4,1
1110078,4,tidak layak,karyawan,SMA,10,0
3453752,3,layak,PNS,Sarjana,10,0
4353708,5,tidak layak,wirausaha,Sarjana,9,0
1036321,5,sederhana,buruh harian,SMA,24,1
4646259,5,tidak layak,buruh harian,SD,15,0
2463807,4,layak,karyawan,SD,26,0
4468792,4,tidak layak,wirausaha,SMA,27,0
1371233,2,tidak layak,buruh harian,SMA,24,1
1239968,2,sederhana,petani,SD,14,1
2026657,2,sederhana,buruh harian,SMA,21,0
1795600,4,tidak layak,buruh harian,SMP,1,1
1678841,5,tidak layak,petani,SMA,27,1
1943793,3,sederhana,tidak bekerja,SD,3,1
4283216,2,sederhana,karyawan,SD,25,0
1504999,4,layak,buruh harian,SMA,3,0
2778226,2,tidak layak,wirausaha,Diploma,26,0
1390719,2,tidak layak,tidak bekerja,SD,1,1
1628861,1,layak,tidak bekerja,SD,9,0
1571650,5,tidak layak,tidak bekerja,SMA,5,1
2692110,4,tidak layak,karyawan,SD,15,0
3365600,3,layak,buruh harian,SMA,12,0
1137023,5,sederhana,buruh harian,SMP,1,1
2567121,0,sederhana,karyawan,SMP,5,0
1103355,5,tidak layak,petani,Diploma,15,1
1371233,2,tidak layak,buruh harian,SMA,24,1
1536226,4,tidak layak,buruh harian,SMP,23,1
2618702,3,sederhana,karyawan,SMP,6,0
1271967,2,sederhana,petani,SD,14,1
1805497,4,tidak layak,petani,SMP,17,1
1441904,3,sederhana,tidak bekerja,SMA,27,1
4789289,4,layak,wirausaha,SD,17,0
1448982,2,layak,karyawan,SD,27,0
4471750,4,layak,PNS,SMP,24,0
2297991,0,layak,buruh harian,SMA,25,0
1386193,2,layak,petani,SMA,25,0
1116492,5,tidak layak,buruh harian,SMA,17,1
1806741,5,sederhana,buruh harian,SD,14,1
1917559,4,layak,buruh harian,SMP,17,0
1823346,3,tidak layak,buruh harian,SMA,22,1
1572735,5,sederhana,buruh harian,SMA,7,1
1484410,3,tidak layak,petani,SMA,22,1
2359490,2,sederhana,karyawan,SMP,25,0
4690175,0,tidak layak,PNS,SMP,11,0
1144539,4,tidak layak,petani,SD,6,1
1608746,5,tidak layak,buruh harian,SD,10,1
1379989,4,sederhana,buruh harian,SD,3,1
2701243,1,tidak layak,PNS,Sarjana,16,0
1379989,4,sederhana,buruh harian,SD,3,1
1023275,5,tidak layak,tidak bekerja,SD,28,1
2126798,0,sederhana,PNS,SMA,5,0
1066234,4,tidak layak,tidak bekerja,Sarjana,23,1
1675510,2,tidak layak,petani,SD,12,1
4853339,1,tidak layak,tidak bekerja,SMP,28,0
4005334,0,sederhana,PNS,Diploma,4,0
1937841,1,sederhana,petani,Sarjana,21,0
1642613,2,sederhana,buruh harian,Sarjana,11,1
1467010,4,tidak layak,buruh harian,Diploma,2,1
1840530,2,layak,karyawan,SMP,25,0
1472501,0,sederhana,karyawan,SMA,25,0
1390719,2,tidak layak,tidak bekerja,SD,1,1
1703650,2,sederhana,buruh harian,SMP,3,1
1978080,4,tidak layak,petani,SMP,5,1
1870123,4,tidak layak,tidak bekerja,SD,19,1
1547993,2,tidak layak,buruh harian,SMP,21,1
1298512,4,tidak layak,tidak bekerja,Diploma,19,1
1994170,3,tidak layak,petani,SMA,14,1
1572212,5,tidak layak,tidak bekerja,SMA,24,1
3792427,4,tidak layak,PNS,SD,14,0
1632543,2,sederhana,tidak bekerja,SMP,5,1
2201838,1,sederhana,tidak bekerja,Diploma,1,0
3043338,2,layak,buruh harian,SMP,26,0
2811840,3,layak,petani,Diploma,4,0
2178049,2,tidak layak,karyawan,SD,21,0
3234489,4,layak,wirausaha,Sarjana,3,0
3477154,2,layak,tidak bekerja,SD,8,0
3020320,1,layak,wirausaha,SMA,16,0
1741426,4,sederhana,buruh harian,SMP,5,1
1924133,3,tidak layak,tidak bekerja,Diploma,22,1
1100734,5,tidak layak,buruh harian,SMA,5,1
1443031,3,sederhana,tidak bekerja,SMP,6,1
2672795,2,sederhana,tidak bekerja,SMA,17,0
1269114,4,tidak layak,tidak bekerja,SMP,27,1
1703286,0,layak,petani,SD,29,0
1748013,4,tidak layak,petani,SMA,23,1
4711862,0,sederhana,buruh harian,Diploma,22,0
3657499,0,layak,petani,SMP,23,0
1311955,5,tidak layak,tidak bekerja,SMA,29,1
1239779,0,tidak layak,PNS,Sarjana,10,0
1654811,3,sederhana,petani,SMP,2,1
4105391,2,sederhana,tidak bekerja,SD,29,0
1179838,2,sederhana,buruh harian,Sarjana,28,1
3928009,0,layak,tidak bekerja,SMP,23,0
1491450,5,tidak layak,petani,SMA,15,1
2775922,3,tidak layak,wirausaha,SMA,6,0
3402187,1,sederhana,buruh harian,SMA,9,0
1647341,3,tidak layak,tidak bekerja,SMP,29,1
1647008,5,tidak layak,petani,SMP,22,1
3269070,4,sederhana,petani,SMP,2,0
3369822,0,tidak layak,wirausaha,SMA,15,0
1023429,5,sederhana,tidak bekerja,SMA,9,1
1678841,5,tidak layak,petani,SMA,27,1
1414994,2,tidak layak,buruh harian,SMA,20,1
4564462,4,layak,tidak bekerja,SMP,27,0
4393464,4,layak,karyawan,Sarjana,10,0
3053490,2,layak,petani,SMP,17,0
1670688,2,sederhana,petani,SD,10,1
1461243,3,tidak layak,petani,SD,20,1
4313020,1,layak,petani,SMA,29,0
1311955,5,tidak layak,tidak bekerja,SMA,29,1
4121056,5,sederhana,PNS,SMA,10,0
3866451,2,sederhana,buruh harian,Diploma,13,0
1278167,5,tidak layak,buruh harian,SMP,24,1
1466152,2,tidak layak,tidak bekerja,SD,2,1
4438550,3,layak,buruh harian,SMA,5,0
1190706,5,tidak layak,tidak bekerja,SD,21,1
4711802,5,sederhana,wirausaha,SMA,23,0
1191232,5,sederhana,buruh harian,SD,16,1
1311955,5,tidak layak,tidak bekerja,SMA,29,1
4494667,5,layak,PNS,Sarjana,28,0
1715080,3,tidak layak,buruh harian,SD,13,1
1484814,0,layak,tidak bekerja,SMA,9,0
4909706,1,layak,buruh harian,Sarjana,7,0
1094018,5,sederhana,buruh harian,SMA,5,1
1603103,1,sederhana,PNS,SMA,16,0
4240642,4,sederhana,buruh harian,SD,24,0
1896942,4,tidak layak,petani,SMA,22,1
3928009,0,layak,tidak bekerja,SMP,23,0
1271967,2,sederhana,petani,SD,14,1
1865139,4,sederhana,petani,SMA,26,1
4582299,3,tidak layak,buruh harian,SMA,3,0
1330817,3,sederhana,petani,SMP,21,1
1344710,5,sederhana,tidak bekerja,SD,19,1
4889814,4,tidak layak,karyawan,SMP,5,0
3930677,0,layak,petani,SMP,6,0
1142483,2,tidak layak,buruh harian,SMA,4,1
1239968,2,sederhana,petani,SD,14,1
4584197,1,tidak layak,karyawan,Diploma,3,0
3876280,0,tidak layak,buruh harian,SMA,21,0
4280143,1,layak,tidak bekerja,SMA,2,0
1755678,5,sederhana,petani,SMP,16,1
3473894,4,sederhana,wirausaha,SD,25,0
1624771,4,sederhana,buruh harian,SMA,15,1
1163834,3,sederhana,petani,SMP,1,1
3355874,2,layak,buruh harian,Sarjana,23,0
1660902,1,sederhana,wirausaha,Sarjana,2,0
3824658,2,layak,karyawan,SMA,22,0
2364652,4,sederhana,PNS,SMA,22,0
1815131,4,sederhana,petani,SMA,1,1
2285160,5,layak,tidak bekerja,SD,17,0
1928479,4,tidak layak,buruh harian,SMP,15,1
1568302,3,tidak layak,tidak bekerja,SD,16,1
1912727,2,tidak layak,buruh harian,Sarjana,8,1
1521998,2,tidak layak,karyawan,SD,19,0
1324912,4,sederhana,tidak bekerja,SD,3,1
1688725,0,tidak layak,buruh harian,SMA,9,0
4886402,4,layak,wirausaha,SMP,21,0
1186833,4,tidak layak,karyawan,SMA,17,0
3318123,4,layak,tidak bekerja,SMP,20,0
1667689,2,sederhana,buruh harian,SMP,11,1
1705860,4,sederhana,buruh harian,Sarjana,6,1
4071456,4,tidak layak,wirausaha,SMA,18,0
3378494,1,tidak layak,tidak bekerja,SD,4,0
4912305,0,tidak layak,karyawan,SMP,29,0
1907211,4,sederhana,buruh harian,SD,16,1
1100734,5,tidak layak,buruh harian,SMA,5,1
1924044,2,sederhana,tidak bekerja,SMP,5,1
1383152,3,sederhana,buruh harian,Diploma,18,1
3461319,1,tidak layak,PNS,SMA,5,0
1961703,2,tidak layak,buruh harian,SMP,5,1
1323390,5,tidak layak,petani,Sarjana,13,1
1094018,5,sederhana,buruh harian,SMA,5,1
1573044,3,tidak layak,buruh harian,SD,13,1
4686013,1,tidak layak,karyawan,SMP,11,0
4651387,4,sederhana,karyawan,SD,22,0
4943334,1,layak,karyawan,Sarjana,20,0
1573044,3,tidak layak,buruh harian,SD,13,1
2803740,5,sederhana,PNS,SMA,21,0
2492785,2,layak,buruh harian,Diploma,3,0
2492785,2,layak,buruh harian,Diploma,3,0
3548421,2,tidak layak,karyawan,SMA,1,0
2379904,2,layak,wirausaha,SMA,22,0
1671009,5,sederhana,buruh harian,SMA,17,1
1414994,2,tidak layak,buruh harian,SMA,20,1
1547993,2,tidak layak,buruh harian,SMP,21,1
2533854,3,layak,wirausaha,SD,4,0
1767524,2,sederhana,tidak bekerja,Sarjana,9,1
2720684,2,layak,wirausaha,SMA,3,0
3814139,2,layak,wirausaha,Diploma,4,0
1694780,4,sederhana,tidak bekerja,SD,1,1
3343394,2,tidak layak,buruh harian,SMA,8,0
3192409,4,sederhana,PNS,SMA,4,0
1994170,3,tidak layak,petani,SMA,14,1
1516409,3,tidak layak,buruh harian,SMA,21,1
2135964,5,tidak layak,petani,SMA,13,0
1796657,2,sederhana,tidak bekerja,Diploma,1,1
3002348,4,sederhana,tidak bekerja,Sarjana,23,0
1790141,4,sederhana,tidak bekerja,SMA,6,1
1137023,5,sederhana,buruh harian,SMP,1,1
1329365,4,sederhana,petani,SD,24,1
2168932,4,sederhana,wirausaha,SMA,26,0
1572212,5,tidak layak,tidak bekerja,SMA,24,1
1327025,4,tidak layak,tidak bekerja,SMA,15,1
1467010,4,tidak layak,buruh harian,Diploma,2,1
1245546,3,sederhana,buruh harian,SMA,5,1
1029725,1,sederhana,buruh harian,SMP,16,0
3596664,0,tidak layak,PNS,Sarjana,29,0
1654224,5,sederhana,petani,SMA,29,1
1073997,3,tidak layak,petani,SMP,14,1
4099320,0,sederhana,karyawan,SD,22,0
2763211,0,layak,wirausaha,SMA,23,0
2215557,2,layak,tidak bekerja,SMP,5,0
1941768,2,sederhana,tidak bekerja,SMA,12,1
1536226,4,tidak layak,buruh harian,SMP,23,1
1431374,2,tidak layak,tidak bekerja,SMA,12,1
1403081,5,sederhana,petani,Sarjana,13,1
3281931,2,layak,wirausaha,Sarjana,21,0
1196769,3,tidak layak,petani,SMP,7,1
4129684,2,layak,wirausaha,SD,16,0
1591652,2,tidak layak,petani,SD,2,1
4576511,5,layak,karyawan,Sarjana,16,0
4584197,1,tidak layak,karyawan,Diploma,3,0
1464071,5,sederhana,karyawan,SD,10,0
3615804,1,sederhana,wirausaha,SMP,16,0
1642613,2,sederhana,buruh harian,Sarjana,11,1
1347739,3,tidak layak,petani,SMP,14,1
2640920,1,sederhana,PNS,SMA,8,0
3698915,2,tidak layak,PNS,Sarjana,25,0
1269114,4,tidak layak,tidak bekerja,SMP,27,1
1933396,4,sederhana,buruh harian,SMA,1,1
1924133,3,tidak layak,tidak bekerja,Diploma,22,1
1700336,5,tidak layak,buruh harian,SMA,5,1
2328263,3,layak,PNS,SMA,5,0
4243484,3,tidak layak,buruh harian,Sarjana,8,0
4862876,5,tidak layak,PNS,SD,29,0
1278167,5,tidak layak,buruh harian,SMP,24,1
2153224,5,layak,karyawan,SMP,25,0
3814139,2,layak,wirausaha,Diploma,4,0
1478007,4,tidak layak,petani,SMA,9,1
1824690,2,tidak layak,petani,Diploma,24,1
3399105,2,layak,wirausaha,Diploma,25,0
1224605,4,layak,petani,SD,3,0
2908327,4,sederhana,wirausaha,SD,2,0
1964918,5,tidak layak,petani,SD,24,1
4086308,2,sederhana,wirausaha,Diploma,6,0
2566847,4,layak,buruh harian,Diploma,13,0
1952246,4,tidak layak,petani,SMP,23,1
2887895,1,tidak layak,petani,Sarjana,12,0
2568560,3,layak,petani,SMA,9,0
4993195,5,sederhana,tidak bekerja,SMA,16,0
2712503,1,tidak layak,buruh harian,SMP,20,0
4265696,5,layak,buruh harian,SMP,4,0
1863663,5,tidak layak,petani,Diploma,22,1
3921944,3,tidak layak,tidak bekerja,SD,13,0
1870123,4,tidak layak,tidak bekerja,SD,19,1
1073869,4,tidak layak,buruh harian,SMA,7,1
2961275,3,layak,karyawan,SMA,14,0
4116810,1,tidak layak,buruh harian,SMA,3,0
2059325,2,tidak layak,petani,SMA,25,0
3783836,4,layak,PNS,SMP,14,0
1187771,4,sederhana,buruh harian,Sarjana,25,1
4943334,1,layak,karyawan,Sarjana,20,0
3428081,3,layak,tidak bekerja,SMA,2,0
1924133,3,tidak layak,tidak bekerja,Diploma,22,1
1279713,1,sederhana,PNS,SMA,13,0
1278167,5,tidak layak,buruh harian,SMP,24,1
3369822,0,tidak layak,wirausaha,SMA,15,0
1753704,5,tidak layak,buruh harian,SD,20,1
1874772,4,tidak layak,tidak bekerja,SMP,28,1
2252557,5,tidak layak,karyawan,Diploma,23,0
2052576,2,tidak layak,tidak bekerja,SD,2,0
1953277,5,tidak layak,buruh harian,Diploma,4,1
1117796,4,layak,karyawan,SMA,12,0
1874772,4,tidak layak,tidak bekerja,SMP,28,1
1461243,3,tidak layak,petani,SD,20,1
2978281,0,sederhana,tidak bekerja,SD,22,0
1000126,4,sederhana,buruh harian,SMA,22,1
1924044,2,sederhana,tidak bekerja,SMP,5,1
4901529,4,tidak layak,buruh harian,SMA,11,0
1073997,3,tidak layak,petani,SMP,14,1
1315826,4,tidak layak,buruh harian,SMP,15,1
2935090,5,tidak layak,karyawan,SMP,6,0
1087955,4,tidak layak,petani,SD,20,1
1534003,5,tidak layak,tidak bekerja,SMP,22,1
1681669,3,sederhana,petani,SMA,3,1
4416584,3,layak,wirausaha,SMP,18,0
2887646,1,sederhana,karyawan,SMA,15,0
1312250,2,tidak layak,tidak bekerja,Diploma,15,1
2031519,0,sederhana,buruh harian,SMP,14,0
2602575,2,tidak layak,wirausaha,SMA,10,0
1191232,5,sederhana,buruh harian,SD,16,1
1485757,5,tidak layak,buruh harian,SMA,20,1
4562223,1,sederhana,karyawan,SMP,21,0
4133837,1,layak,buruh harian,SD,25,0
1865139,4,sederhana,petani,SMA,26,1
1924044,2,sederhana,tidak bekerja,SMP,5,1
1767524,2,sederhana,tidak bekerja,Sarjana,9,1
1547993,2,tidak layak,buruh harian,SMP,21,1
1953277,5,tidak layak,buruh harian,Diploma,4,1
1769598,5,sederhana,tidak bekerja,SMP,8,1
1703650,2,sederhana,buruh harian,SMP,3,1
1912727,2,tidak layak,buruh harian,Sarjana,8,1
1664076,3,tidak layak,tidak bekerja,SD,11,1
2998671,4,layak,PNS,Diploma,11,0
1183062,4,layak,PNS,SMA,12,0
1404772,5,tidak layak,buruh harian,SMP,20,1
1280852,0,layak,buruh harian,SMP,29,0
3774825,2,layak,PNS,SD,8,0
1484410,3,tidak layak,petani,SMA,22,1
1642613,2,sederhana,buruh harian,Sarjana,11,1
1124123,5,tidak layak,petani,SMP,15,1
1497562,4,sederhana,petani,SMA,20,1
1516595,2,layak,PNS,SMA,3,0
1103355,5,tidak layak,petani,Diploma,15,1
4906191,2,layak,karyawan,Sarjana,19,0
4080201,4,layak,karyawan,SD,11,0
4764455,2,sederhana,wirausaha,SD,10,0
1027712,4,sederhana,tidak bekerja,SD,15,1
1063037,4,tidak layak,buruh harian,SD,21,1
4919047,0,sederhana,wirausaha,SD,14,0
4646259,5,tidak layak,buruh harian,SD,15,0
1994653,5,tidak layak,tidak bekerja,SMA,1,1
3632578,5,tidak layak,buruh harian,Sarjana,11,0
1394540,3,tidak layak,petani,SMP,29,1
1924044,2,sederhana,tidak bekerja,SMP,5,1
1780926,5,sederhana,petani,SMA,6,1
1678841,5,tidak layak,petani,SMA,27,1
1805497,4,tidak layak,petani,SMP,17,1
1125991,3,tidak layak,tidak bekerja,SD,28,1
1990198,2,tidak layak,petani,SMP,19,1
3147753,1,layak,wirausaha,Diploma,17,0
1188456,5,sederhana,tidak bekerja,SMA,9,1
1850350,3,sederhana,tidak bekerja,SMP,29,1
4049851,2,sederhana,wirausaha,SMA,7,0
1622605,2,sederhana,buruh harian,SD,5,1
3636722,5,sederhana,karyawan,SD,2,0
1694780,4,sederhana,tidak bekerja,SD,1,1
3761089,4,tidak layak,buruh harian,SMA,3,0
1317537,3,sederhana,petani,SD,6,1
1811554,5,layak,tidak bekerja,SMP,21,0
3281020,0,tidak layak,PNS,SD,9,0
1002352,4,sederhana,buruh harian,SMA,21,1
4620393,5,layak,tidak bekerja,SD,8,0
2959310,0,layak,tidak bekerja,SMA,29,0
1701692,0,sederhana,PNS,SMA,22,0
1317537,3,sederhana,petani,SD,6,1
4464122,0,tidak layak,tidak bekerja,SMP,22,0
1923875,3,sederhana,petani,SMA,23,1
1575919,2,sederhana,buruh harian,SMA,7,1
1747419,4,sederhana,petani,SD,16,1
3181906,0,sederhana,petani,SMP,13,0
4270802,1,layak,tidak bekerja,Diploma,20,0
1076898,4,sederhana,PNS,Diploma,12,0
1183062,4,layak,PNS,SMA,12,0
1087955,4,tidak layak,petani,SD,20,1
2038336,1,tidak layak,petani,SD,22,0
3543788,5,sederhana,tidak bekerja,SMA,28,0
1671009,5,sederhana,buruh harian,SMA,17,1
1684029,4,tidak layak,tidak bekerja,Diploma,10,1
3935726,1,tidak layak,buruh harian,SMP,27,0
1147718,3,sederhana,petani,Diploma,27,1
1540659,4,layak,PNS,SMA,11,0
1996161,0,tidak layak,buruh harian,Diploma,11,0
1454418,5,sederhana,buruh harian,SMA,19,1
4101360,2,sederhana,petani,SD,18,0
1355612,0,sederhana,tidak bekerja,SMA,28,0
2701165,0,tidak layak,tidak bekerja,SD,10,0
1824690,2,tidak layak,petani,Diploma,24,1
1588158,4,tidak layak,buruh harian,SMA,17,1
3789300,1,tidak layak,PNS,Sarjana,15,0
1986753,5,tidak layak,petani,SMP,23,1
1698956,3,sederhana,petani,SMA,14,1
3423970,4,tidak layak,petani,SMA,7,0
1023429,5,sederhana,tidak bekerja,SMA,9,1
1896209,2,tidak layak,petani,SMA,11,1
4273562,3,sederhana,PNS,Diploma,8,0
1094018,5,sederhana,buruh harian,SMA,5,1
1831460,5,layak,PNS,SMP,14,0
1869474,4,layak,petani,Diploma,13,0
1874772,4,tidak layak,tidak bekerja,SMP,28,1
2299445,5,tidak layak,PNS,SMP,28,0
1280466,5,tidak layak,buruh harian,SD,17,1
1445101,2,tidak layak,buruh harian,SMP,24,1
1208944,4,layak,buruh harian,Diploma,20,0
1076077,4,sederhana,tidak bekerja,Diploma,21,1
4071102,5,sederhana,wirausaha,Diploma,10,0
1347739,3,tidak layak,petani,SMP,14,1
1795600,4,tidak layak,buruh harian,SMP,1,1
1823346,3,tidak layak,buruh harian,SMA,22,1
1385925,3,layak,wirausaha,SD,28,0
1389593,4,sederhana,tidak bekerja,SD,23,1
1228504,2,sederhana,tidak bekerja,Sarjana,5,1
1986753,5,tidak layak,petani,SMP,23,1
1806741,5,sederhana,buruh harian,SD,14,1
1863663,5,tidak layak,petani,Diploma,22,1
1204451,3,layak,petani,SD,6,0
1907211,4,sederhana,buruh harian,SD,16,1
1186833,4,tidak layak,karyawan,SMA,17,0
1269160,4,layak,karyawan,SMA,2,0
1415384,5,tidak layak,buruh harian,SMA,11,1
2237715,3,layak,buruh harian,SMA,28,0
1163834,3,sederhana,petani,SMP,1,1
1026734,4,sederhana,buruh harian,SMP,29,1
1917040,3,tidak layak,tidak bekerja,SMA,14,1
3317336,0,sederhana,karyawan,SD,29,0
1870123,4,tidak layak,tidak bekerja,SD,19,1
1912826,2,tidak layak,tidak bekerja,SD,24,1
3657025,2,tidak layak,wirausaha,SMP,24,0
4415871,4,layak,PNS,SMA,19,0
2959925,3,tidak layak,karyawan,SMP,23,0
2192324,4,sederhana,buruh harian,SMP,10,0
4490061,3,sederhana,PNS,SD,27,0
3627988,2,layak,tidak bekerja,SMP,25,0
3269042,5,sederhana,petani,SMP,4,0
1414994,2,tidak layak,buruh harian,SMA,20,1
1994170,3,tidak layak,petani,SMA,14,1
1845633,2,sederhana,buruh harian,SMP,1,1
1863349,4,sederhana,buruh harian,Diploma,19,1
1379989,4,sederhana,buruh harian,SD,3,1
2729057,0,tidak layak,tidak bekerja,SMA,2,0
2574833,0,layak,PNS,Diploma,4,0
1671009,5,sederhana,buruh harian,SMA,17,1
1534003,5,tidak layak,tidak bekerja,SMP,22,1
4026768,0,tidak layak,wirausaha,SMA,4,0
1845633,2,sederhana,buruh harian,SMP,1,1
1575919,2,sederhana,buruh harian,SMA,7,1
1188456,5,sederhana,tidak bekerja,SMA,9,1
1904098,4,tidak layak,petani,SD,4,1
4352252,4,layak,PNS,SD,12,0
1815131,4,sederhana,petani,SMA,1,1
1404772,5,tidak layak,buruh harian,SMP,20,1
1151456,0,layak,tidak bekerja,SMP,14,0
1403322,3,sederhana,buruh harian,SMP,6,1
3123091,4,tidak layak,petani,Diploma,26,0
1311955,5,tidak layak,tidak bekerja,SMA,29,1
1475595,4,tidak layak,petani,SD,14,1
1924618,5,sederhana,buruh harian,SMA,11,1
1137023,5,sederhana,buruh harian,SMP,1,1
3743853,2,layak,karyawan,SMA,29,0
1715460,5,tidak layak,petani,SMA,3,1
4445863,3,tidak layak,buruh harian,SD,19,0
1507365,0,layak,tidak bekerja,SMA,29,0
2937878,4,tidak layak,PNS,SD,2,0
1862522,3,tidak layak,tidak bekerja,SD,2,1
1600530,2,sederhana,buruh harian,Sarjana,4,1
1990198,2,tidak layak,petani,SMP,19,1
1967561,3,tidak layak,tidak bekerja,Diploma,29,1
4438550,3,layak,buruh harian,SMA,5,0
3804802,1,sederhana,PNS,SD,13,0
2839903,5,tidak layak,karyawan,SD,13,0
1813168,3,layak,karyawan,SMP,16,0
1443031,3,sederhana,tidak bekerja,SMP,6,1
3269464,3,layak,petani,Diploma,20,0
1710644,5,layak,wirausaha,SD,20,0
2695675,0,sederhana,buruh harian,SMP,11,0
1188456,5,sederhana,tidak bekerja,SMA,9,1
4866529,3,tidak layak,petani,SMA,6,0
4350885,4,layak,buruh harian,SD,1,0
1308449,2,tidak layak,tidak bekerja,SMA,6,1
4175130,1,sederhana,karyawan,SD,12,0
1116492,5,tidak layak,buruh harian,SMA,17,1
1932817,5,tidak layak,tidak bekerja,Diploma,5,1
1978080,4,tidak layak,petani,SMP,5,1
4351278,3,sederhana,buruh harian,SMA,11,0
4784146,1,sederhana,petani,Sarjana,26,0
1345266,4,sederhana,petani,SD,8,1
1700336,5,tidak layak,buruh harian,SMA,5,1
1342786,3,tidak layak,buruh harian,SMA,11,1
1414994,2,tidak layak,buruh harian,SMA,20,1
1829735,5,sederhana,PNS,SMA,8,0
1924044,2,sederhana,tidak bekerja,SMP,5,1
3985696,4,layak,karyawan,Sarjana,3,0
1624771,4,sederhana,buruh harian,SMA,15,1
1632543,2,sederhana,tidak bekerja,SMP,5,1
4231185,2,layak,karyawan,SMP,16,0
2558309,3,tidak layak,buruh harian,SMP,20,0
2188554,4,sederhana,buruh harian,Diploma,25,0
1647341,3,tidak layak,tidak bekerja,SMP,29,1
1280852,0,layak,buruh harian,SMP,29,0
1491072,5,layak,tidak bekerja,Diploma,6,0
1650419,2,tidak layak,petani,SD,28,1
1321184,4,layak,tidak bekerja,SMP,12,0
1795600,4,tidak layak,buruh harian,SMP,1,1
2869059,2,layak,PNS,Diploma,21,0
4131209,5,tidak layak,PNS,SMP,3,0
1493948,4,tidak layak,tidak bekerja,SMA,21,1
2384418,4,sederhana,wirausaha,Sarjana,23,0
3901717,3,tidak layak,tidak bekerja,SMA,6,0
3548434,3,tidak layak,petani,SMA,23,0
1978080,4,tidak layak,petani,SMP,5,1
1516409,3,tidak layak,buruh harian,SMA,21,1
1422381,4,sederhana,tidak bekerja,SMP,9,1
3762174,0,sederhana,karyawan,Diploma,28,0
1850350,3,sederhana,tidak bekerja,SMP,29,1
2226134,1,layak,wirausaha,SMP,28,0
1187771,4,sederhana,buruh harian,Sarjana,25,1
1184423,4,tidak layak,karyawan,SMA,4,0
1478007,4,tidak layak,petani,SMA,9,1
2014920,2,tidak layak,wirausaha,SD,10,0
1994653,5,tidak layak,tidak bekerja,SMA,1,1
1833731,0,sederhana,PNS,SD,5,0
4262384,5,sederhana,wirausaha,Diploma,2,0
1639282,2,tidak layak,buruh harian,SMP,16,1
1033320,0,layak,karyawan,SMA,23,0
2044027,1,sederhana,tidak bekerja,SMA,25,0
4861099,5,tidak layak,buruh harian,SD,14,0
1443031,3,sederhana,tidak bekerja,SMP,6,1
1534003,5,tidak layak,tidak bekerja,SMP,22,1
1678841,5,tidak layak,petani,SMA,27,1
1026734,4,sederhana,buruh harian,SMP,29,1
4247248,4,layak,PNS,SD,3,0
1924044,2,sederhana,tidak bekerja,SMP,5,1
1571650,5,tidak layak,tidak bekerja,SMA,5,1
1187771,4,sederhana,buruh harian,Sarjana,25,1
1190706,5,tidak layak,tidak bekerja,SD,21,1
1656702,3,sederhana,buruh harian,SMA,21,1
1163834,3,sederhana,petani,SMP,1,1
1952246,4,tidak layak,petani,SMP,23,1
1404772,5,tidak layak,buruh harian,SMP,20,1
2735416,2,layak,buruh harian,SD,23,0
1959744,3,tidak layak,petani,SMP,18,1
2838756,0,layak,tidak bekerja,SD,9,0
1311955,5,tidak layak,tidak bekerja,SMA,29,1
4040267,2,layak,buruh harian,SD,19,0
2199151,5,sederhana,petani,SD,20,0
1103355,5,tidak layak,petani,Diploma,15,1
2711646,0,tidak layak,petani,Diploma,17,0
1570451,3,tidak layak,buruh harian,SD,2,1
1379989,4,sederhana,buruh harian,SD,3,1
1715460,5,tidak layak,petani,SMA,3,1
1394540,3,tidak layak,petani,SMP,29,1
1943187,3,tidak layak,petani,SD,29,1
3582117,0,layak,tidak bekerja,SMA,21,0
1588158,4,tidak layak,buruh harian,SMA,17,1
1028625,5,tidak layak,petani,Sarjana,12,1
3470858,5,sederhana,PNS,SD,7,0
1108940,3,sederhana,PNS,SMA,10,0
1933396,4,sederhana,buruh harian,SMA,1,1
1783066,4,tidak layak,petani,SD,17,1
4852948,4,sederhana,buruh harian,SMA,16,0
1431374,2,tidak layak,tidak bekerja,SMA,12,1
1127948,3,sederhana,wirausaha,SMP,13,0
