jumlah_tanggungan,penghasilan,kondisi_rumah,layak_subsidi
0,2234757,sangat sederhana,1
0,5975725,sangat sederhana,0
9,9886512,sangat sederhana,0
2,1323483,sangat sederhana,1
8,4415631,tidak layak,1
9,3881242,sangat sederhana,1
4,5160414,semi permanen,0
1,8281072,sangat sederhana,0
9,9771648,tidak layak,0
8,7184070,semi permanen,0
2,4213501,semi permanen,1
8,4462257,tidak layak,1
6,1478545,sangat sederhana,1
2,3339553,tidak layak,1
1,2131784,layak,0
8,1798242,sangat sederhana,1
0,9025328,layak,0
3,8217630,layak,0
4,6960678,sangat sederhana,0
2,9497188,layak,0
4,5680521,sangat sederhana,0
2,9757851,semi permanen,0
9,1820971,layak,1
3,1581255,layak,0
0,3941669,sangat sederhana,1
2,3041929,tidak layak,1
8,4711107,sangat sederhana,1
2,1793630,layak,0
1,5246708,tidak layak,0
0,1080537,layak,0
3,4713134,layak,0
4,5363788,semi permanen,0
1,7589435,layak,0
3,9338478,semi permanen,0
2,6731565,tidak layak,0
5,4951522,sangat sederhana,1
7,4013081,tidak layak,1
8,6612142,tidak layak,0
4,4677470,semi permanen,1
6,8867963,tidak layak,0
1,8504185,layak,0
3,4404811,tidak layak,1
1,3983238,semi permanen,1
7,9563058,semi permanen,0
2,6442412,sangat sederhana,0
7,1645756,sangat sederhana,1
5,1998948,tidak layak,1
6,3849555,semi permanen,1
5,8431173,layak,0
4,3500954,layak,0
1,7859220,semi permanen,0
0,5766466,layak,0
8,8283351,tidak layak,0
1,8732979,semi permanen,0
8,3442148,semi permanen,1
6,7597252,layak,0
0,2764651,sangat sederhana,1
9,8150711,sangat sederhana,0
3,6417363,layak,0
0,6125410,layak,0
0,8189085,semi permanen,0
6,4168945,sangat sederhana,1
9,5261469,sangat sederhana,1
1,7574564,tidak layak,0
2,4118993,semi permanen,1
3,6190977,semi permanen,0
1,1332921,semi permanen,1
8,6262145,semi permanen,0
3,1855532,tidak layak,1
2,2354973,tidak layak,1
2,9638387,semi permanen,0
2,5632365,layak,0
8,5056858,semi permanen,1
2,2482670,sangat sederhana,1
7,2419055,semi permanen,1
4,8937226,layak,0
8,6323206,layak,0
2,9779943,layak,0
5,2807419,tidak layak,1
5,6172985,semi permanen,0
5,2392970,sangat sederhana,1
6,1377804,tidak layak,1
0,3607864,tidak layak,1
4,9393334,sangat sederhana,0
3,1777042,semi permanen,1
4,6982155,semi permanen,0
1,6560423,layak,0
2,5050249,semi permanen,0
4,6750018,sangat sederhana,0
4,6958108,sangat sederhana,0
6,5076567,layak,1
8,6980977,tidak layak,0
8,6103460,sangat sederhana,0
8,7497693,tidak layak,0
0,1017083,tidak layak,1
7,1762904,layak,1
9,6498183,semi permanen,0
9,7631109,sangat sederhana,0
9,4121181,sangat sederhana,1
2,5172149,tidak layak,0
5,5305225,semi permanen,1
7,5179597,tidak layak,1
4,1382526,layak,0
0,4609883,sangat sederhana,1
0,7117552,semi permanen,0
9,5820544,tidak layak,1
6,4217374,semi permanen,1
6,1912408,semi permanen,1
4,4491651,semi permanen,1
3,9129481,layak,0
6,9477222,layak,0
3,8007245,tidak layak,0
3,7733117,tidak layak,0
4,7338697,layak,0
0,2261515,layak,0
0,4634803,sangat sederhana,1
9,8860112,semi permanen,0
4,3646340,semi permanen,1
9,8220116,semi permanen,0
4,1172850,tidak layak,1
0,9196730,sangat sederhana,0
7,9665281,tidak layak,0
1,8033771,tidak layak,0
4,3953192,layak,0
7,3391448,layak,1
4,6632558,layak,0
8,9329949,semi permanen,0
0,9732166,sangat sederhana,0
2,7117294,sangat sederhana,0
5,8824619,semi permanen,0
7,3640067,tidak layak,1
0,3910627,tidak layak,1
2,9548289,tidak layak,0
2,2078115,semi permanen,1
3,8065847,tidak layak,0
0,8542021,sangat sederhana,0
6,1128662,semi permanen,1
9,5008234,sangat sederhana,1
6,8546447,semi permanen,0
4,3773887,sangat sederhana,1
2,5477913,layak,0
6,7488962,sangat sederhana,0
5,3487402,semi permanen,1
5,4645421,semi permanen,1
8,7020420,sangat sederhana,0
4,6852353,tidak layak,0
4,7187941,tidak layak,0
1,3070598,sangat sederhana,1
4,4808539,tidak layak,1
6,4079444,layak,1
2,1233806,semi permanen,1
9,5932707,semi permanen,1
2,6926519,tidak layak,0
6,3846127,sangat sederhana,1
5,5386502,tidak layak,1
4,4717110,semi permanen,1
7,4750404,semi permanen,1
5,7753460,semi permanen,0
7,5386232,sangat sederhana,1
0,6837332,semi permanen,0
6,8603894,layak,0
0,9271213,tidak layak,0
5,6845669,tidak layak,0
5,6470761,semi permanen,0
0,6202622,sangat sederhana,0
8,3855054,tidak layak,1
8,8606075,layak,0
1,7128192,tidak layak,0
1,2706475,layak,0
9,8213356,sangat sederhana,0
8,6309070,sangat sederhana,0
0,5266999,sangat sederhana,0
4,2130576,semi permanen,1
1,2313148,tidak layak,1
5,7976872,tidak layak,0
0,7407843,semi permanen,0
5,3420695,semi permanen,1
0,5992602,layak,0
5,3247716,semi permanen,1
2,4067844,semi permanen,1
8,8882279,semi permanen,0
9,8621146,layak,0
5,7130218,tidak layak,0
4,9806697,sangat sederhana,0
9,8873514,sangat sederhana,0
0,9387147,tidak layak,0
9,6084451,tidak layak,0
9,2238531,tidak layak,1
8,2629740,semi permanen,1
6,8662202,sangat sederhana,0
1,4559256,tidak layak,1
6,8904040,tidak layak,0
3,5174260,layak,0
7,6493990,layak,0
9,8410738,semi permanen,0
1,7246687,tidak layak,0
0,1822923,semi permanen,1
9,9794493,sangat sederhana,0
5,2100486,semi permanen,1
1,7379449,semi permanen,0
4,7510386,sangat sederhana,0
7,3343109,layak,1
3,5831021,sangat sederhana,0
8,8487296,sangat sederhana,0
1,6884765,layak,0
3,2047616,semi permanen,1
8,3138897,tidak layak,1
7,7700107,sangat sederhana,0
5,8888502,semi permanen,0
9,5458882,semi permanen,1
0,6409540,semi permanen,0
7,5418387,semi permanen,1
6,3445179,sangat sederhana,1
2,1337982,layak,0
8,3966937,tidak layak,1
0,6950984,tidak layak,0
1,7912431,layak,0
3,7608245,tidak layak,0
3,6628639,tidak layak,0
5,9756249,layak,0
4,3327784,semi permanen,1
4,2967810,sangat sederhana,1
1,3654606,tidak layak,1
4,9110104,sangat sederhana,0
2,6895732,tidak layak,0
6,4364754,semi permanen,1
5,9354876,sangat sederhana,0
1,3765541,layak,0
1,5794137,semi permanen,0
9,9200171,sangat sederhana,0
2,3562217,tidak layak,1
1,4289795,sangat sederhana,1
0,6489450,sangat sederhana,0
3,7460025,sangat sederhana,0
1,7589051,tidak layak,0
5,1471711,sangat sederhana,1
7,4983055,tidak layak,1
7,2718094,semi permanen,1
3,3001182,layak,0
6,3884499,semi permanen,1
8,5434945,semi permanen,1
9,2526261,semi permanen,1
5,2740768,layak,1
1,2235939,layak,0
4,3167713,semi permanen,1
9,1638166,tidak layak,1
2,6152558,semi permanen,0
2,2516249,tidak layak,1
4,5376110,layak,0
1,6638975,tidak layak,0
0,1175542,sangat sederhana,1
7,8397653,semi permanen,0
6,9805240,semi permanen,0
0,7156164,semi permanen,0
4,3677285,semi permanen,1
1,4653540,semi permanen,1
9,1579368,semi permanen,1
3,9678504,sangat sederhana,0
9,7841394,tidak layak,0
1,5985496,tidak layak,0
2,9286974,semi permanen,0
4,9448873,layak,0
5,6265532,layak,0
3,1701243,tidak layak,1
4,1698314,sangat sederhana,1
8,7020050,sangat sederhana,0
0,9120808,layak,0
6,6658838,tidak layak,0
5,9121057,sangat sederhana,0
7,9274233,tidak layak,0
2,8325151,semi permanen,0
8,1885101,tidak layak,1
1,8375500,layak,0
3,5093923,tidak layak,0
5,8725402,semi permanen,0
2,3727539,layak,0
1,5753768,semi permanen,0
4,1934768,layak,0
4,5900691,sangat sederhana,0
4,9700521,layak,0
8,9475394,sangat sederhana,0
3,5111281,semi permanen,0
2,5608026,sangat sederhana,0
6,3352199,semi permanen,1
4,6509871,sangat sederhana,0
8,7413159,tidak layak,0
0,1304176,tidak layak,1
7,4194302,tidak layak,1
1,3391099,sangat sederhana,1
2,6421473,semi permanen,0
6,2133825,sangat sederhana,1
4,2705012,semi permanen,1
0,7135131,layak,0
8,6533703,layak,0
9,7776417,tidak layak,0
9,7614402,layak,0
2,5540796,sangat sederhana,0
8,3584365,layak,1
4,2467217,sangat sederhana,1
0,6210498,semi permanen,0
2,6651417,sangat sederhana,0
5,6367501,semi permanen,0
0,8062083,tidak layak,0
0,1591976,layak,0
4,6992496,semi permanen,0
6,4164253,layak,1
4,8480485,sangat sederhana,0
2,6646795,tidak layak,0
1,7953717,semi permanen,0
9,4929010,semi permanen,1
5,3166470,layak,1
6,6689139,layak,0
9,2374557,semi permanen,1
5,7570399,semi permanen,0
2,9129163,sangat sederhana,0
2,2856115,sangat sederhana,1
7,3234053,semi permanen,1
1,6561186,semi permanen,0
7,9279830,semi permanen,0
7,4448097,semi permanen,1
7,5124797,sangat sederhana,1
3,9677027,semi permanen,0
3,8497254,semi permanen,0
1,9530991,semi permanen,0
8,2030634,layak,1
7,5041834,layak,1
2,9412188,tidak layak,0
4,7347193,semi permanen,0
9,5245379,tidak layak,1
2,6288249,semi permanen,0
1,5824522,tidak layak,0
9,4512830,layak,1
5,5151001,layak,1
4,4685650,tidak layak,1
1,5524611,sangat sederhana,0
2,1632091,semi permanen,1
5,4625403,tidak layak,1
2,4996187,sangat sederhana,1
5,3727656,semi permanen,1
9,1368402,layak,1
4,6215895,tidak layak,0
5,8040908,semi permanen,0
2,1412463,layak,0
1,6626058,layak,0
3,6696936,sangat sederhana,0
2,5985131,tidak layak,0
5,6762588,semi permanen,0
8,8726183,sangat sederhana,0
0,2351923,tidak layak,1
0,9865410,semi permanen,0
6,4384926,semi permanen,1
7,6316781,tidak layak,0
6,8660257,sangat sederhana,0
8,4484355,sangat sederhana,1
0,5177859,layak,0
4,9756234,tidak layak,0
0,3514802,sangat sederhana,1
8,8797047,layak,0
6,4414660,sangat sederhana,1
3,4427819,semi permanen,1
3,2032882,sangat sederhana,1
5,9074416,layak,0
2,5511621,semi permanen,0
1,6862182,semi permanen,0
5,4329327,semi permanen,1
1,6385430,sangat sederhana,0
2,7444316,layak,0
2,2657485,layak,0
5,8376979,tidak layak,0
4,5865834,tidak layak,0
8,6849939,semi permanen,0
5,8971658,sangat sederhana,0
8,1942479,tidak layak,1
8,3041013,tidak layak,1
2,9564507,tidak layak,0
4,2297416,sangat sederhana,1
0,3022298,semi permanen,1
7,9239889,semi permanen,0
8,2966404,sangat sederhana,1
5,3248683,sangat sederhana,1
7,6474772,sangat sederhana,0
0,9804750,tidak layak,0
7,5028951,semi permanen,1
6,8350350,semi permanen,0
8,7508565,sangat sederhana,0
1,8258339,sangat sederhana,0
7,9377382,semi permanen,0
9,4404814,sangat sederhana,1
3,9521048,tidak layak,0
1,2240951,layak,0
2,7549591,sangat sederhana,0
8,4052610,tidak layak,1
9,2012606,semi permanen,1
3,1370537,tidak layak,1
0,6433477,layak,0
7,8158391,semi permanen,0
1,2044146,layak,0
2,6488332,tidak layak,0
6,1122166,semi permanen,1
7,9142347,tidak layak,0
5,1379359,semi permanen,1
8,1245121,sangat sederhana,1
8,3100187,sangat sederhana,1
7,4169956,sangat sederhana,1
4,3673721,sangat sederhana,1
0,7676997,semi permanen,0
5,6540885,layak,0
4,3027967,layak,1
2,8204616,semi permanen,0
9,7080100,tidak layak,0
9,6665840,layak,0
9,6486153,tidak layak,0
1,5582811,semi permanen,0
1,9366531,tidak layak,0
4,3516019,sangat sederhana,1
0,3390350,layak,0
1,9515650,semi permanen,0
8,4511235,layak,1
1,6115338,sangat sederhana,0
4,4988746,layak,0
9,5978990,sangat sederhana,1
0,2225541,layak,0
3,5084442,tidak layak,0
8,9872819,semi permanen,0
1,2203266,semi permanen,1
7,7763721,layak,0
8,4539906,sangat sederhana,1
2,5530998,semi permanen,0
8,8402201,sangat sederhana,0
2,2834898,sangat sederhana,1
9,5408438,sangat sederhana,1
8,6606383,sangat sederhana,0
6,2490078,tidak layak,1
6,1357752,semi permanen,1
1,4897736,sangat sederhana,1
8,4382311,semi permanen,1
3,5278232,tidak layak,0
5,7219116,semi permanen,0
0,7242338,semi permanen,0
6,8147675,semi permanen,0
4,3465683,layak,1
5,8212410,semi permanen,0
7,6719200,semi permanen,0
5,6265379,sangat sederhana,0
7,9320324,sangat sederhana,0
6,3197944,layak,1
9,4467343,semi permanen,1
1,6696507,sangat sederhana,0
2,5916298,layak,0
7,1779526,tidak layak,1
3,1898186,semi permanen,1
6,4488468,layak,1
6,4972616,sangat sederhana,1
6,8382300,layak,0
9,2156308,semi permanen,1
2,1456591,tidak layak,1
8,2390241,layak,1
1,8355577,layak,0
4,3792676,tidak layak,1
3,2205176,tidak layak,1
9,4140862,tidak layak,1
6,1877821,layak,1
1,2510302,tidak layak,1
1,3136311,sangat sederhana,1
6,2265515,sangat sederhana,1
8,7344676,semi permanen,0
7,1305810,sangat sederhana,1
9,6720694,sangat sederhana,0
6,1826677,tidak layak,1
2,2416656,sangat sederhana,1
1,9467487,semi permanen,0
1,7352771,semi permanen,0
4,3609691,semi permanen,1
1,1015098,layak,0
4,2904729,semi permanen,1
4,4762955,sangat sederhana,1
2,8893813,sangat sederhana,0
5,9885126,semi permanen,0
8,9136738,sangat sederhana,0
1,9039056,semi permanen,0
4,8785168,sangat sederhana,0
9,8644976,layak,0
2,2491389,layak,0
9,7399248,tidak layak,0
5,4643985,tidak layak,1
6,3265026,tidak layak,1
7,9663901,layak,0
7,5400976,semi permanen,1
1,9299088,tidak layak,0
7,1282210,semi permanen,1
2,6513264,tidak layak,0
4,4584443,tidak layak,1
2,9680632,tidak layak,0
6,5189531,semi permanen,1
8,3332761,sangat sederhana,1
3,4439373,semi permanen,1
6,6074278,layak,0
3,2255807,sangat sederhana,1
7,6429306,layak,0
4,5593864,semi permanen,0
0,9996740,semi permanen,0
2,2333811,semi permanen,1
8,6830687,layak,0
7,9548589,sangat sederhana,0
9,9035244,tidak layak,0
3,2059623,tidak layak,1
5,4211441,semi permanen,1
1,9794522,tidak layak,0
0,2126173,semi permanen,1
1,1333273,tidak layak,1
2,9211101,semi permanen,0
3,8535554,semi permanen,0
0,9934071,layak,0
8,2293607,sangat sederhana,1
6,4405069,semi permanen,1
9,5897685,sangat sederhana,1
4,3177710,sangat sederhana,1
7,5131869,semi permanen,1
3,5670642,layak,0
0,2758601,layak,0
7,6631626,semi permanen,0
2,2552044,tidak layak,1
6,6405589,semi permanen,0
7,3849536,semi permanen,1
3,6335200,sangat sederhana,0
9,9827174,tidak layak,0
2,9521676,tidak layak,0
5,6562763,sangat sederhana,0
3,2772530,semi permanen,1
3,7233409,sangat sederhana,0
5,1315106,semi permanen,1
1,2154370,semi permanen,1
3,8333706,layak,0
9,9614136,tidak layak,0
8,2017624,tidak layak,1
5,8107397,tidak layak,0
1,1489888,tidak layak,1
7,8110014,sangat sederhana,0
7,1736593,tidak layak,1
2,7090584,semi permanen,0
6,6659630,layak,0
3,5586919,sangat sederhana,0
0,8826365,layak,0
0,8159425,tidak layak,0
3,6913165,semi permanen,0
0,4193251,sangat sederhana,1
9,7170383,layak,0
2,7490420,sangat sederhana,0
6,2622561,sangat sederhana,1
0,3652548,sangat sederhana,1
7,6403494,sangat sederhana,0
5,8982621,tidak layak,0
6,6658354,tidak layak,0
2,8624099,sangat sederhana,0
6,8919316,tidak layak,0
8,3693759,layak,1
3,5770484,semi permanen,0
5,6718788,tidak layak,0
8,7676610,sangat sederhana,0
7,9266055,layak,0
7,2940894,semi permanen,1
7,9310584,layak,0
3,1547391,tidak layak,1
6,7005415,layak,0
6,1779957,sangat sederhana,1
9,6878639,tidak layak,0
2,3340638,sangat sederhana,1
6,2240629,sangat sederhana,1
0,8724056,layak,0
8,6326220,sangat sederhana,0
7,8154217,semi permanen,0
7,2879470,tidak layak,1
9,1838554,semi permanen,1
6,9155003,layak,0
9,1997414,sangat sederhana,1
2,5390217,sangat sederhana,0
6,1997033,tidak layak,1
4,3037154,tidak layak,1
3,9834369,layak,0
0,9943418,tidak layak,0
8,5022114,sangat sederhana,1
9,3328212,semi permanen,1
1,1038500,semi permanen,1
9,8070401,tidak layak,0
5,3644668,semi permanen,1
4,9615172,semi permanen,0
1,2797501,tidak layak,1
7,3702851,semi permanen,1
6,7524381,layak,0
0,1319271,tidak layak,1
6,8571337,semi permanen,0
0,8150479,sangat sederhana,0
4,2944237,sangat sederhana,1
1,7300157,tidak layak,0
0,2344845,sangat sederhana,1
6,3114963,semi permanen,1
5,4638508,semi permanen,1
0,8100080,tidak layak,0
3,1083102,tidak layak,1
9,6241525,sangat sederhana,0
3,3093931,tidak layak,1
8,9387852,layak,0
8,1219415,tidak layak,1
0,2835343,layak,0
6,5080874,layak,1
4,1396721,tidak layak,1
9,5522631,sangat sederhana,1
7,6058003,sangat sederhana,0
6,1242485,semi permanen,1
2,9595558,layak,0
5,9781417,semi permanen,0
4,2132478,semi permanen,1
5,1119267,tidak layak,1
4,4845165,tidak layak,1
8,3868137,tidak layak,1
9,5877741,sangat sederhana,1
8,9237884,sangat sederhana,0
4,6798945,tidak layak,0
1,4386336,layak,0
6,2556743,sangat sederhana,1
4,8832080,layak,0
2,8609419,semi permanen,0
8,8335416,semi permanen,0
0,7218253,semi permanen,0
9,8632633,tidak layak,0
1,8081822,sangat sederhana,0
2,1880358,layak,0
4,5912669,semi permanen,0
9,9026524,tidak layak,0
7,7219502,layak,0
7,8241128,sangat sederhana,0
5,3482010,tidak layak,1
1,9066514,layak,0
6,9679702,layak,0
9,9033876,sangat sederhana,0
7,2893503,semi permanen,1
0,5878679,tidak layak,0
3,4771928,sangat sederhana,1
2,9304025,sangat sederhana,0
0,8982737,tidak layak,0
9,8925074,sangat sederhana,0
4,4248079,tidak layak,1
7,5573914,sangat sederhana,1
9,5314486,tidak layak,1
6,2458200,semi permanen,1
1,3100194,sangat sederhana,1
5,8716358,sangat sederhana,0
1,6535433,semi permanen,0
8,9143087,sangat sederhana,0
6,3070046,tidak layak,1
5,2705441,tidak layak,1
8,4380768,layak,1
3,9976115,layak,0
2,5487100,sangat sederhana,0
2,6205336,tidak layak,0
6,4534940,layak,1
6,2352422,semi permanen,1
8,3021053,sangat sederhana,1
9,6675556,semi permanen,0
3,8930403,sangat sederhana,0
5,1734102,semi permanen,1
5,8221518,semi permanen,0
5,5821781,layak,1
9,1834778,semi permanen,1
0,7568651,layak,0
5,4303119,semi permanen,1
7,8422210,layak,0
1,2929679,tidak layak,1
1,5391079,semi permanen,0
7,4024651,tidak layak,1
9,2623653,semi permanen,1
4,3462527,layak,1
0,7043133,tidak layak,0
5,2264951,layak,1
7,9721884,tidak layak,0
9,7637485,sangat sederhana,0
9,1054720,sangat sederhana,1
5,8546348,sangat sederhana,0
2,8794221,tidak layak,0
6,7448676,semi permanen,0
5,9520575,sangat sederhana,0
6,1906003,sangat sederhana,1
2,3545868,sangat sederhana,1
7,8697464,semi permanen,0
2,5287655,semi permanen,0
2,2507318,semi permanen,1
3,4705053,sangat sederhana,1
1,2467106,tidak layak,1
2,4502689,layak,0
1,8973135,semi permanen,0
2,4902138,semi permanen,1
8,7737435,tidak layak,0
5,6606861,semi permanen,0
7,8265686,semi permanen,0
6,2265933,sangat sederhana,1
4,7811424,layak,0
6,1446320,sangat sederhana,1
9,3625918,layak,1
9,1857662,semi permanen,1
8,6160902,semi permanen,0
8,4403458,tidak layak,1
1,4322646,tidak layak,1
9,5686770,layak,1
2,4573473,layak,0
9,2486554,sangat sederhana,1
7,6398699,layak,0
0,9945554,sangat sederhana,0
5,8292993,layak,0
9,4158491,sangat sederhana,1
1,2593216,sangat sederhana,1
4,5303091,layak,0
1,8456761,sangat sederhana,0
9,1952293,layak,1
1,7303725,layak,0
5,4067479,semi permanen,1
1,9558366,tidak layak,0
9,1517694,semi permanen,1
2,2113090,tidak layak,1
9,4258307,sangat sederhana,1
2,6811066,sangat sederhana,0
5,1562209,sangat sederhana,1
8,1067185,tidak layak,1
8,4693125,layak,1
3,6215162,layak,0
8,4884688,sangat sederhana,1
2,2194320,layak,0
8,9944442,semi permanen,0
0,9240370,layak,0
8,1569026,layak,1
8,1628554,layak,1
7,9599973,layak,0
4,2281922,layak,1
3,4533951,layak,0
6,7325449,layak,0
2,1068399,tidak layak,1
2,9853377,semi permanen,0
5,1604383,layak,1
4,6100766,tidak layak,0
4,3267436,semi permanen,1
4,3476627,sangat sederhana,1
4,8649589,semi permanen,0
8,3170977,tidak layak,1
4,1913201,sangat sederhana,1
9,5418770,semi permanen,1
0,3834923,layak,0
3,8111410,sangat sederhana,0
9,7420255,layak,0
0,5914432,layak,0
6,3545741,semi permanen,1
7,8154997,semi permanen,0
7,1249283,tidak layak,1
1,3662497,layak,0
3,9228209,layak,0
2,8929169,layak,0
7,4484077,sangat sederhana,1
6,6505555,semi permanen,0
9,5988588,semi permanen,1
8,1695274,sangat sederhana,1
2,1152395,semi permanen,1
9,6200771,tidak layak,0
6,9424822,layak,0
4,1550163,semi permanen,1
5,5205203,sangat sederhana,1
3,8344475,tidak layak,0
0,9188766,semi permanen,0
2,1917680,semi permanen,1
7,2784662,tidak layak,1
6,4711517,tidak layak,1
0,8608561,layak,0
3,9859755,semi permanen,0
4,8510017,tidak layak,0
7,9478611,sangat sederhana,0
4,5663155,semi permanen,0
4,5838086,semi permanen,0
9,3425634,layak,1
0,4249125,tidak layak,1
8,1666906,sangat sederhana,1
0,4221407,tidak layak,1
4,5014872,layak,0
9,4928398,semi permanen,1
9,5002128,layak,1
3,2448772,tidak layak,1
7,5934466,layak,1
5,4409662,tidak layak,1
0,6564309,semi permanen,0
3,4074503,layak,0
5,6768451,sangat sederhana,0
0,2207657,tidak layak,1
9,7827176,sangat sederhana,0
6,2091310,sangat sederhana,1
8,4109076,tidak layak,1
2,5715761,layak,0
2,9163825,sangat sederhana,0
1,5593723,tidak layak,0
1,4658582,sangat sederhana,1
5,8654574,sangat sederhana,0
2,7758231,layak,0
2,6902103,layak,0
3,6405327,tidak layak,0
2,3544272,sangat sederhana,1
2,2426992,sangat sederhana,1
5,2758691,semi permanen,1
2,1624000,layak,0
4,4322894,semi permanen,1
3,7783504,tidak layak,0
2,1495358,sangat sederhana,1
7,7229958,layak,0
1,8711790,semi permanen,0
3,8585339,tidak layak,0
2,1349318,tidak layak,1
6,5117934,semi permanen,1
3,7848661,semi permanen,0
9,7135036,layak,0
4,4645754,semi permanen,1
6,7089680,tidak layak,0
4,8741021,tidak layak,0
2,8650073,sangat sederhana,0
6,3953389,tidak layak,1
1,8765827,semi permanen,0
4,9374517,layak,0
0,9918239,tidak layak,0
6,6534054,sangat sederhana,0
6,3456014,semi permanen,1
8,8930578,tidak layak,0
0,3913481,semi permanen,1
8,4379875,semi permanen,1
7,4525369,layak,1
1,9355001,tidak layak,0
6,9514527,tidak layak,0
0,7305147,semi permanen,0
1,6558581,semi permanen,0
7,1031360,sangat sederhana,1
